museum_url,category,museum_name,street_address,state,country,full_address,website_link,latitude,longitude
https://whichmuseum.com/museum/belle-isle-aquarium-detroit-8912,Nature & Natural History,Belle Isle Aquarium,Inselruhe Avenue 3,Michigan,United States,"Inselruhe Avenue 3, Michigan, United States",http://belleisleconservancy.org,42.3363027,-82.9851786
https://whichmuseum.com/museum/cheyenne-mountain-zoo-colorado-springs-9972,Nature & Natural History,Cheyenne Mountain Zoo,4250 Cheyenne Mountain Zoo Rd,Colorado,United States,"4250 Cheyenne Mountain Zoo Rd, Colorado, United States",http://www.cmzoo.org/,38.772386,-104.8626315
https://whichmuseum.com/museum/phelps-mansion-binghamton-11705,History & Anthropology,Phelps Mansion,Court Street 191,New York,United States,"Court Street 191, New York, United States",https://phelpsmansion.org/,42.100712,-75.905629
https://whichmuseum.com/museum/nature-center-at-avalon-canyon-11928,Nature & Natural History,Nature Center at Avalon Canyon,1202 Avalon Cyn Rd,California,United States,"1202 Avalon Cyn Rd, California, United States",https://www.catalinaconservancy.org/index.php?s=visit&p=nature_center_at_avalon_canyon,33.3293549,-118.3381217
https://whichmuseum.com/museum/national-mustard-museum-middleton-13239,Specialized & Alternative,National Mustard Museum,7477 Hubbard Avenue,Wisconsin,United States,"7477 Hubbard Avenue, Wisconsin, United States",https://mustardmuseum.com/,43.0953012,-89.5111558
https://whichmuseum.com/museum/dumbarton-oaks-washington-d-c-9232,History & Anthropology,Dumbarton Oaks,1703 32nd Street,Washington DC,United States,"1703 32nd Street, Washington DC, United States",https://www.doaks.org/,38.9141326,-77.0640467
https://whichmuseum.com/museum/u-s-mint-denver-8615,History & Anthropology,U.s. Mint,320 W Colfax Ave,Colorado,United States,"320 W Colfax Ave, Colorado, United States",https://www.usmint.gov,39.7393174,-104.9923608
https://whichmuseum.com/museum/the-peggy-notebaert-nature-museum-chicago-8758,Nature & Natural History,The Peggy Notebaert Nature Museum,North Cannon Drive 2430,Illinois,United States,"North Cannon Drive 2430, Illinois, United States",https://naturemuseum.org/,41.9269829,-87.6354214
https://whichmuseum.com/museum/uscgc-taney-baltimore-8799,History & Anthropology,Uscgc Taney,Pier 5,Maryland,United States,"Pier 5, Maryland, United States",https://historicships.org/,39.2629195,-76.6042965
https://whichmuseum.com/museum/downtown-aquarium-houston-8840,Nature & Natural History,Downtown Aquarium,410 Bagby St,Texas,United States,"410 Bagby St, Texas, United States",http://www.aquariumrestaurants.com/downtownaquariumhouston/default.asp,29.7645124,-95.3682839
https://whichmuseum.com/museum/museum-of-illusions-houston-48687,NA,Museum of Illusions Houston,5060 West Alabama Street,Texas,United States,"5060 West Alabama Street, Texas, United States",https://moihouston.com/,29.7383393,-95.4644957
https://whichmuseum.com/museum/portland-art-museum-8273,Art & Design,Portland Art Museum,1219 SW Park Avenue,Oregon,United States,"1219 SW Park Avenue, Oregon, United States",http://portlandartmuseum.org/,45.5165483,-122.6834106
https://whichmuseum.com/museum/palace-of-the-governors-santa-fe-8454,History & Anthropology,Palace of the Governors,West Palace Avenue 105,New Mexico,United States,"West Palace Avenue 105, New Mexico, United States",https://www.nmhistorymuseum.org/about/campus/the-palace-of-the-governors.html,35.687921,-105.9384143
https://whichmuseum.com/museum/sea-life-park-hawaii-waimanalo-21282,Nature & Natural History,More…,Sea Life Park Hawaii,HI 96795 Waimanalo,United States,"Sea Life Park Hawaii, HI 96795 Waimanalo, United States",https://www.sealifeparkhawaii.com/,NA,NA
https://whichmuseum.com/museum/goldwell-open-air-museum-beatty-13343,Art & Design,Goldwell Open Air Museum,1 Golden St,Nevada,United States,"1 Golden St, Nevada, United States",http://www.goldwellmuseum.org,36.024678,-115.075631
https://whichmuseum.com/museum/doheny-mansion-los-angeles-9435,History & Anthropology,Doheny Mansion,8 Chester Place,California,United States,"8 Chester Place, California, United States",http://www.dohenymansion.org/,34.0309609,-118.2772918
https://whichmuseum.com/museum/asian-art-museum-of-san-francisco-9029,Art & Design,Asian Art Museum of San Francisco,Larkin Street 200,California,United States,"Larkin Street 200, California, United States",http://www.asianart.org,37.780315,-122.4159922
https://whichmuseum.com/museum/international-center-of-photography-new-york-9308,Art & Design,84 Ludlow Street,"New York, NY",New York,United States,"New York, NY, New York, United States",http://www.icp.org,40.7127281,-74.0060152
https://whichmuseum.com/museum/national-museum-of-mathematics-new-york-9309,Specialized & Alternative,National Museum of Mathematics,East 26th Street 11,New York,United States,"East 26th Street 11, New York, United States",http://momath.org/,40.7434213,-73.9872464
https://whichmuseum.com/museum/museum-of-the-moving-image-new-york-9310,Art & Design,Museum of the Moving Image,36-01 35 Avenue (at 37 Street),New York,United States,"36-01 35 Avenue (at 37 Street), New York, United States",http://www.movingimage.us,NA,NA
https://whichmuseum.com/museum/natural-bridge-wildlife-ranch-san-antonio-9630,Nature & Natural History,Natural Bridge Wildlife Ranch,Natural Bridge Caverns Rd,Texas,United States,"Natural Bridge Caverns Rd, Texas, United States",http://www.wildliferanchtexas.com,29.6182007,-98.2872528
https://whichmuseum.com/museum/ralph-mark-gilbert-civil-rights-museum-savannah-8311,Specialized & Alternative,Ralph Mark Gilbert Civil Rights Museum,460 Martin Luther King Jr. Blvd,Georgia,United States,"460 Martin Luther King Jr. Blvd, Georgia, United States",https://rmgilbertcivilrightsmuseum.com/,32.0721169,-81.1001027
https://whichmuseum.com/museum/walters-art-museum-baltimore-8800,Art & Design,Walters Art Museum,600 Washington Pl,Maryland,United States,"600 Washington Pl, Maryland, United States",https://thewalters.org,39.296505,-76.615892
https://whichmuseum.com/museum/neue-galerie-new-york-9311,Art & Design,Neue Galerie New York,5th Avenue 1048,New York,United States,"5th Avenue 1048, New York, United States",http://www.neuegalerie.org/,40.7812237,-73.9602374
https://whichmuseum.com/museum/museum-of-illusions-charlotte-48693,NA,Museum of Illusions Charlotte,601 S Tryon St #138,North Carolina,United States,"601 S Tryon St #138, North Carolina, United States",https://moicharlotte.com/,35.2230655,-80.8483483
https://whichmuseum.com/museum/virginia-museum-of-fine-arts-richmond-8123,Art & Design,Virginia Museum of Fine Arts,North Boulevard 200,Virginia,United States,"North Boulevard 200, Virginia, United States",http://vmfa.museum,37.5560585,-77.4748952
https://whichmuseum.com/museum/dallas-world-aquarium-8472,Nature & Natural History,Dallas World Aquarium,North Griffin Street 1801,Texas,United States,"North Griffin Street 1801, Texas, United States",http://www.dwazoo.com,32.7833533,-96.8052366
https://whichmuseum.com/museum/lane-motor-museum-nashville-8516,Science & Technology,Lane Motor Museum,Murfreesboro Pike 702,Tennessee,United States,"Murfreesboro Pike 702, Tennessee, United States",http://www.lanemotormuseum.org,36.1403421,-86.7345537
https://whichmuseum.com/museum/ss-jeremiah-o-brien-san-francisco-9025,Science & Technology,SS Jeremiah O'brien,Pier 45,California,United States,"Pier 45, California, United States",https://www.ssjeremiahobrien.org/,37.8101195,-122.4177169
https://whichmuseum.com/museum/portland-museum-of-art-9863,Art & Design,Portland Museum of Art,Congress Square 7,Maine,United States,"Congress Square 7, Maine, United States",http://www.portlandmuseum.org/,43.6544005,-70.2633108
https://whichmuseum.com/museum/charleston-museum-8554,History & Anthropology,Charleston Museum,Meeting Street 380,South Carolina,United States,"Meeting Street 380, South Carolina, United States",http://www.charlestonmuseum.org,32.7911586,-79.9370854
https://whichmuseum.com/museum/ben-reifel-visitor-center-badlands-national-park-interior-29150,Nature & Natural History,Ben Reifel Visitor Center - Badlands National Park,Ben Reifel Road,South Dakota,United States,"Ben Reifel Road, South Dakota, United States",https://www.nps.gov/badl/,43.7424434,-101.9405078
https://whichmuseum.com/museum/site-santa-fe-8457,Art & Design,Site Santa Fe,Paseo de Peralta 1606,New Mexico,United States,"Paseo de Peralta 1606, New Mexico, United States",http://sitesantafe.org,35.6813411,-105.9498105
https://whichmuseum.com/museum/witch-dungeon-museum-salem-10166,Specialized & Alternative,Witch Dungeon Museum,16 Lynde Street,Massachusetts,United States,"16 Lynde Street, Massachusetts, United States",http://www.witchdungeon.com/,42.3616287,-71.0645606
https://whichmuseum.com/museum/virginia-aquarium-and-marine-science-centers-virginia-beach-10665,Nature & Natural History,Virginia Aquarium and Marine Science Centers,General Booth Boulevard 717,Virginia,United States,"General Booth Boulevard 717, Virginia, United States",http://www.virginiaaquarium.com/,36.8211151,-75.9837181
https://whichmuseum.com/museum/arizona-route-66-museum-kingman-12575,History & Anthropology,Arizona Route 66 Museum,120 West Andy Devine Avenue,Arizona,United States,"120 West Andy Devine Avenue, Arizona, United States",https://www.mohavemuseum.org/az-route-66-museum.html,35.1891481,-114.058969
https://whichmuseum.com/museum/ernest-hemingway-birthplace-museum-oak-park-11216,History & Anthropology,Ernest Hemingway Birthplace Museum,339 N Oak Park Ave,Illinois,United States,"339 N Oak Park Ave, Illinois, United States",http://www.ehfop.org/,41.8927741,-87.7950365
https://whichmuseum.com/museum/devil-s-rope-museum-mclean-16757,History & Anthropology,Devil's Rope Museum,100 Kingsley Street,Texas,United States,"100 Kingsley Street, Texas, United States",http://www.barbwiremuseum.com/,35.2315243,-100.5973405
https://whichmuseum.com/museum/uss-yorktown-cv-10-mount-pleasant-12096,Science & Technology,USS Yorktown CV-10,40 Patriots Point Rd,South Carolina,United States,"40 Patriots Point Rd, South Carolina, United States",https://www.patriotspoint.org/explore/uss-yorktown/,32.790401,-79.9085466
https://whichmuseum.com/museum/ripley-s-aquarium-of-the-smokies-gatlinburg-12280,Nature & Natural History,Ripley's Aquarium of the Smokies,88 River Rd,Tennessee,United States,"88 River Rd, Tennessee, United States",https://www.ripleyaquariums.com/gatlinburg/,36.5407296,-85.4895842
https://whichmuseum.com/museum/museum-of-ice-cream-new-york-21190,Specialized & Alternative,Museum of Ice Cream New York,558 Broadway,New York,United States,"558 Broadway, New York, United States",https://www.museumoficecream.com/,40.7238576,-73.9979181
https://whichmuseum.com/museum/chicago-history-museum-8752,History & Anthropology,Chicago History Museum,North Clark Street 1601,Illinois,United States,"North Clark Street 1601, Illinois, United States",http://www.chicagohistory.org,41.9119903,-87.631514
https://whichmuseum.com/museum/seattle-pinball-museum-8890,Specialized & Alternative,Seattle Pinball Museum,Maynard Avenue South 508,Washington,United States,"Maynard Avenue South 508, Washington, United States",http://www.seattlepinballmuseum.com,47.5980084,-122.3248559
https://whichmuseum.com/museum/mary-mcleod-bethune-council-house-washington-d-c-9505,History & Anthropology,Mary Mcleod Bethune Council House,1318 Vermont Ave NW,Washington DC,United States,"1318 Vermont Ave NW, Washington DC, United States",http://www.nps.gov/mamc/,38.9081889,-77.0309106
https://whichmuseum.com/museum/chicago-botanic-gardens-glencoe-14410,Nature & Natural History,Chicago Botanic Gardens,1000 Lake Cook Rd,Illinois,United States,"1000 Lake Cook Rd, Illinois, United States",http://www.chicagobotanic.org,42.1490285,-87.7896856
https://whichmuseum.com/museum/crissy-field-center-san-francisco-9037,Specialized & Alternative,Crissy Field Center,1199 E Beach,California,United States,"1199 E Beach, California, United States",https://www.parksconservancy.org/programs/crissy-field-center,37.8057618,-122.4490994
https://whichmuseum.com/museum/flag-house-and-star-spangled-banner-museum-baltimore-8801,History & Anthropology,Flag House and Star-spangled Banner Museum,East Pratt Street 844,Maryland,United States,"East Pratt Street 844, Maryland, United States",http://www.flaghouse.org,39.2875074,-76.6033339
https://whichmuseum.com/museum/good-vibrations-antique-vibrator-museum-san-francisco-9031,Specialized & Alternative,Good Vibrations Antique Vibrator Museum,1620 Polk Street,California,United States,"1620 Polk Street, California, United States",http://www.goodvibes.com/,37.7919192,-122.4206242
https://whichmuseum.com/museum/uss-cassin-young-boston-9087,History & Anthropology,Uss Cassin Young,198 3rd St,Massachusetts,United States,"198 3rd St, Massachusetts, United States",https://www.nps.gov/bost/learn/historyculture/usscassinyoung.htm,41.898111,-70.023239
https://whichmuseum.com/museum/southern-food-and-beverage-museum-new-orleans-9118,Specialized & Alternative,Southern Food and Beverage Museum,1504 Oretha Castle Haley Blvd,Louisiana,United States,"1504 Oretha Castle Haley Blvd, Louisiana, United States",https://southernfood.org/,29.9407649,-90.0790459
https://whichmuseum.com/museum/yerba-buena-center-for-the-arts-gallery-san-francisco-9515,Art & Design,Yerba Buena Center For the Arts Gallery,701 Mission St,California,United States,"701 Mission St, California, United States",https://ybca.org/,34.1155121,-118.1622719
https://whichmuseum.com/museum/the-museum-of-fine-arts-houston-29282,Art & Design,"The Museum of Fine Arts, Houston",1001 Bissonnet St,Texas,United States,"1001 Bissonnet St, Texas, United States",http://www.mfah.org/,29.7256361,-95.3904106
https://whichmuseum.com/museum/fort-pitt-museum-pittsburgh-8592,History & Anthropology,Fort Pitt Museum,101 Commonwealth PlacePittsburgh,Pennsylvania,United States,"101 Commonwealth PlacePittsburgh, Pennsylvania, United States",https://www.heinzhistorycenter.org/fort-pitt/,NA,NA
https://whichmuseum.com/museum/elisabet-ney-museum-austin-8647,History & Anthropology,Elisabet Ney Museum,304 E 44th St,Texas,United States,"304 E 44th St, Texas, United States",https://www.austintexas.gov/department/elisabet-ney-museum,30.3066612,-97.7262705
