series_id,year,period,value,area_type_code,area_code,measure_code,seasonal,srd_code,area_text,measure_text
LAUCN471590000000003,2025,M13,0.033,F,CN4715900000000,03,U,47,"Smith County, TN",unemployment rate
LAUCN471610000000003,2025,M13,0.039,F,CN4716100000000,03,U,47,"Stewart County, TN",unemployment rate
LAUCN471630000000003,2025,M13,0.035,F,CN4716300000000,03,U,47,"Sullivan County, TN",unemployment rate
LAUCN471650000000003,2025,M13,0.03,F,CN4716500000000,03,U,47,"Sumner County, TN",unemployment rate
LAUCN471670000000003,2025,M13,0.038,F,CN4716700000000,03,U,47,"Tipton County, TN",unemployment rate
LAUCN471690000000003,2025,M13,0.032,F,CN4716900000000,03,U,47,"Trousdale County, TN",unemployment rate
LAUCN471710000000003,2025,M13,0.046,F,CN4717100000000,03,U,47,"Unicoi County, TN",unemployment rate
LAUCN471730000000003,2025,M13,0.037000000000000005,F,CN4717300000000,03,U,47,"Union County, TN",unemployment rate
LAUCN471750000000003,2025,M13,0.036000000000000004,F,CN4717500000000,03,U,47,"Van Buren County, TN",unemployment rate
LAUCN471770000000003,2025,M13,0.039,F,CN4717700000000,03,U,47,"Warren County, TN",unemployment rate
LAUCN471790000000003,2025,M13,0.033,F,CN4717900000000,03,U,47,"Washington County, TN",unemployment rate
LAUCN471810000000003,2025,M13,0.038,F,CN4718100000000,03,U,47,"Wayne County, TN",unemployment rate
LAUCN471830000000003,2025,M13,0.043,F,CN4718300000000,03,U,47,"Weakley County, TN",unemployment rate
LAUCN471850000000003,2025,M13,0.043,F,CN4718500000000,03,U,47,"White County, TN",unemployment rate
LAUCN471870000000003,2025,M13,0.027999999999999997,F,CN4718700000000,03,U,47,"Williamson County, TN",unemployment rate
LAUCN471890000000003,2025,M13,0.028999999999999998,F,CN4718900000000,03,U,47,"Wilson County, TN",unemployment rate
LAUCN480010000000003,2025,M13,0.042,F,CN4800100000000,03,U,48,"Anderson County, TX",unemployment rate
LAUCN480030000000003,2025,M13,0.031,F,CN4800300000000,03,U,48,"Andrews County, TX",unemployment rate
LAUCN480050000000003,2025,M13,0.044000000000000004,F,CN4800500000000,03,U,48,"Angelina County, TX",unemployment rate
LAUCN480070000000003,2025,M13,0.048,F,CN4800700000000,03,U,48,"Aransas County, TX",unemployment rate
LAUCN480090000000003,2025,M13,0.036000000000000004,F,CN4800900000000,03,U,48,"Archer County, TX",unemployment rate
LAUCN480110000000003,2025,M13,0.032,F,CN4801100000000,03,U,48,"Armstrong County, TX",unemployment rate
LAUCN480130000000003,2025,M13,0.044000000000000004,F,CN4801300000000,03,U,48,"Atascosa County, TX",unemployment rate
LAUCN480150000000003,2025,M13,0.039,F,CN4801500000000,03,U,48,"Austin County, TX",unemployment rate
LAUCN480170000000003,2025,M13,0.040999999999999995,F,CN4801700000000,03,U,48,"Bailey County, TX",unemployment rate
LAUCN480190000000003,2025,M13,0.04,F,CN4801900000000,03,U,48,"Bandera County, TX",unemployment rate
LAUCN480210000000003,2025,M13,0.037000000000000005,F,CN4802100000000,03,U,48,"Bastrop County, TX",unemployment rate
LAUCN480230000000003,2025,M13,0.03,F,CN4802300000000,03,U,48,"Baylor County, TX",unemployment rate
LAUCN480250000000003,2025,M13,0.048,F,CN4802500000000,03,U,48,"Bee County, TX",unemployment rate
LAUCN480270000000003,2025,M13,0.046,F,CN4802700000000,03,U,48,"Bell County, TX",unemployment rate
LAUCN480290000000003,2025,M13,0.04,F,CN4802900000000,03,U,48,"Bexar County, TX",unemployment rate
LAUCN480310000000003,2025,M13,0.035,F,CN4803100000000,03,U,48,"Blanco County, TX",unemployment rate
LAUCN480330000000003,2025,M13,0.033,F,CN4803300000000,03,U,48,"Borden County, TX",unemployment rate
LAUCN480350000000003,2025,M13,0.04,F,CN4803500000000,03,U,48,"Bosque County, TX",unemployment rate
LAUCN480370000000003,2025,M13,0.042,F,CN4803700000000,03,U,48,"Bowie County, TX",unemployment rate
LAUCN480390000000003,2025,M13,0.046,F,CN4803900000000,03,U,48,"Brazoria County, TX",unemployment rate
LAUCN480410000000003,2025,M13,0.036000000000000004,F,CN4804100000000,03,U,48,"Brazos County, TX",unemployment rate
LAUCN480430000000003,2025,M13,0.03,F,CN4804300000000,03,U,48,"Brewster County, TX",unemployment rate
LAUCN480450000000003,2025,M13,0.034,F,CN4804500000000,03,U,48,"Briscoe County, TX",unemployment rate
LAUCN480470000000003,2025,M13,0.042,F,CN4804700000000,03,U,48,"Brooks County, TX",unemployment rate
LAUCN480490000000003,2025,M13,0.039,F,CN4804900000000,03,U,48,"Brown County, TX",unemployment rate
LAUCN480510000000003,2025,M13,0.036000000000000004,F,CN4805100000000,03,U,48,"Burleson County, TX",unemployment rate
LAUCN480530000000003,2025,M13,0.036000000000000004,F,CN4805300000000,03,U,48,"Burnet County, TX",unemployment rate
LAUCN480550000000003,2025,M13,0.036000000000000004,F,CN4805500000000,03,U,48,"Caldwell County, TX",unemployment rate
LAUCN480570000000003,2025,M13,0.037000000000000005,F,CN4805700000000,03,U,48,"Calhoun County, TX",unemployment rate
LAUCN480590000000003,2025,M13,0.034,F,CN4805900000000,03,U,48,"Callahan County, TX",unemployment rate
LAUCN480610000000003,2025,M13,0.069,F,CN4806100000000,03,U,48,"Cameron County, TX",unemployment rate
LAUCN480630000000003,2025,M13,0.045,F,CN4806300000000,03,U,48,"Camp County, TX",unemployment rate
LAUCN480650000000003,2025,M13,0.028999999999999998,F,CN4806500000000,03,U,48,"Carson County, TX",unemployment rate
LAUCN480670000000003,2025,M13,0.049,F,CN4806700000000,03,U,48,"Cass County, TX",unemployment rate
LAUCN480690000000003,2025,M13,0.027999999999999997,F,CN4806900000000,03,U,48,"Castro County, TX",unemployment rate
LAUCN480710000000003,2025,M13,0.048,F,CN4807100000000,03,U,48,"Chambers County, TX",unemployment rate
LAUCN480730000000003,2025,M13,0.043,F,CN4807300000000,03,U,48,"Cherokee County, TX",unemployment rate
LAUCN480750000000003,2025,M13,0.025,F,CN4807500000000,03,U,48,"Childress County, TX",unemployment rate
LAUCN480770000000003,2025,M13,0.038,F,CN4807700000000,03,U,48,"Clay County, TX",unemployment rate
LAUCN480790000000003,2025,M13,0.039,F,CN4807900000000,03,U,48,"Cochran County, TX",unemployment rate
LAUCN480810000000003,2025,M13,0.033,F,CN4808100000000,03,U,48,"Coke County, TX",unemployment rate
LAUCN480830000000003,2025,M13,0.035,F,CN4808300000000,03,U,48,"Coleman County, TX",unemployment rate
LAUCN480850000000003,2025,M13,0.039,F,CN4808500000000,03,U,48,"Collin County, TX",unemployment rate
LAUCN480870000000003,2025,M13,0.032,F,CN4808700000000,03,U,48,"Collingsworth County, TX",unemployment rate
LAUCN480890000000003,2025,M13,0.037000000000000005,F,CN4808900000000,03,U,48,"Colorado County, TX",unemployment rate
LAUCN480910000000003,2025,M13,0.037000000000000005,F,CN4809100000000,03,U,48,"Comal County, TX",unemployment rate
LAUCN480930000000003,2025,M13,0.032,F,CN4809300000000,03,U,48,"Comanche County, TX",unemployment rate
LAUCN480950000000003,2025,M13,0.034,F,CN4809500000000,03,U,48,"Concho County, TX",unemployment rate
LAUCN480970000000003,2025,M13,0.037000000000000005,F,CN4809700000000,03,U,48,"Cooke County, TX",unemployment rate
LAUCN480990000000003,2025,M13,0.047,F,CN4809900000000,03,U,48,"Coryell County, TX",unemployment rate
LAUCN481010000000003,2025,M13,0.024,F,CN4810100000000,03,U,48,"Cottle County, TX",unemployment rate
LAUCN481030000000003,2025,M13,0.026000000000000002,F,CN4810300000000,03,U,48,"Crane County, TX",unemployment rate
LAUCN481050000000003,2025,M13,0.033,F,CN4810500000000,03,U,48,"Crockett County, TX",unemployment rate
LAUCN481070000000003,2025,M13,0.042,F,CN4810700000000,03,U,48,"Crosby County, TX",unemployment rate
LAUCN481090000000003,2025,M13,0.038,F,CN4810900000000,03,U,48,"Culberson County, TX",unemployment rate
LAUCN481110000000003,2025,M13,0.027999999999999997,F,CN4811100000000,03,U,48,"Dallam County, TX",unemployment rate
LAUCN481130000000003,2025,M13,0.040999999999999995,F,CN4811300000000,03,U,48,"Dallas County, TX",unemployment rate
LAUCN481150000000003,2025,M13,0.042,F,CN4811500000000,03,U,48,"Dawson County, TX",unemployment rate
LAUCN481170000000003,2025,M13,0.034,F,CN4811700000000,03,U,48,"Deaf Smith County, TX",unemployment rate
LAUCN481190000000003,2025,M13,0.040999999999999995,F,CN4811900000000,03,U,48,"Delta County, TX",unemployment rate
LAUCN481210000000003,2025,M13,0.038,F,CN4812100000000,03,U,48,"Denton County, TX",unemployment rate
LAUCN481230000000003,2025,M13,0.048,F,CN4812300000000,03,U,48,"DeWitt County, TX",unemployment rate
LAUCN481250000000003,2025,M13,0.039,F,CN4812500000000,03,U,48,"Dickens County, TX",unemployment rate
LAUCN481270000000003,2025,M13,0.07,F,CN4812700000000,03,U,48,"Dimmit County, TX",unemployment rate
LAUCN481290000000003,2025,M13,0.042,F,CN4812900000000,03,U,48,"Donley County, TX",unemployment rate
LAUCN481310000000003,2025,M13,0.046,F,CN4813100000000,03,U,48,"Duval County, TX",unemployment rate
LAUCN481330000000003,2025,M13,0.053,F,CN4813300000000,03,U,48,"Eastland County, TX",unemployment rate
LAUCN481350000000003,2025,M13,0.037000000000000005,F,CN4813500000000,03,U,48,"Ector County, TX",unemployment rate
LAUCN481370000000003,2025,M13,0.031,F,CN4813700000000,03,U,48,"Edwards County, TX",unemployment rate
LAUCN481390000000003,2025,M13,0.038,F,CN4813900000000,03,U,48,"Ellis County, TX",unemployment rate
LAUCN481410000000003,2025,M13,0.044000000000000004,F,CN4814100000000,03,U,48,"El Paso County, TX",unemployment rate
LAUCN481430000000003,2025,M13,0.036000000000000004,F,CN4814300000000,03,U,48,"Erath County, TX",unemployment rate
LAUCN481450000000003,2025,M13,0.040999999999999995,F,CN4814500000000,03,U,48,"Falls County, TX",unemployment rate
LAUCN481470000000003,2025,M13,0.039,F,CN4814700000000,03,U,48,"Fannin County, TX",unemployment rate
LAUCN481490000000003,2025,M13,0.038,F,CN4814900000000,03,U,48,"Fayette County, TX",unemployment rate
LAUCN481510000000003,2025,M13,0.028999999999999998,F,CN4815100000000,03,U,48,"Fisher County, TX",unemployment rate
LAUCN481530000000003,2025,M13,0.040999999999999995,F,CN4815300000000,03,U,48,"Floyd County, TX",unemployment rate
LAUCN481550000000003,2025,M13,0.031,F,CN4815500000000,03,U,48,"Foard County, TX",unemployment rate
LAUCN481570000000003,2025,M13,0.043,F,CN4815700000000,03,U,48,"Fort Bend County, TX",unemployment rate
LAUCN481590000000003,2025,M13,0.036000000000000004,F,CN4815900000000,03,U,48,"Franklin County, TX",unemployment rate
LAUCN481610000000003,2025,M13,0.047,F,CN4816100000000,03,U,48,"Freestone County, TX",unemployment rate
LAUCN481630000000003,2025,M13,0.064,F,CN4816300000000,03,U,48,"Frio County, TX",unemployment rate
LAUCN481650000000003,2025,M13,0.032,F,CN4816500000000,03,U,48,"Gaines County, TX",unemployment rate
LAUCN481670000000003,2025,M13,0.044000000000000004,F,CN4816700000000,03,U,48,"Galveston County, TX",unemployment rate
LAUCN481690000000003,2025,M13,0.053,F,CN4816900000000,03,U,48,"Garza County, TX",unemployment rate
LAUCN481710000000003,2025,M13,0.031,F,CN4817100000000,03,U,48,"Gillespie County, TX",unemployment rate
LAUCN481730000000003,2025,M13,0.027999999999999997,F,CN4817300000000,03,U,48,"Glasscock County, TX",unemployment rate
LAUCN481750000000003,2025,M13,0.046,F,CN4817500000000,03,U,48,"Goliad County, TX",unemployment rate
LAUCN481770000000003,2025,M13,0.036000000000000004,F,CN4817700000000,03,U,48,"Gonzales County, TX",unemployment rate
LAUCN481790000000003,2025,M13,0.039,F,CN4817900000000,03,U,48,"Gray County, TX",unemployment rate
LAUCN481810000000003,2025,M13,0.039,F,CN4818100000000,03,U,48,"Grayson County, TX",unemployment rate
LAUCN481830000000003,2025,M13,0.046,F,CN4818300000000,03,U,48,"Gregg County, TX",unemployment rate
LAUCN481850000000003,2025,M13,0.045,F,CN4818500000000,03,U,48,"Grimes County, TX",unemployment rate
LAUCN481870000000003,2025,M13,0.038,F,CN4818700000000,03,U,48,"Guadalupe County, TX",unemployment rate
LAUCN481890000000003,2025,M13,0.042,F,CN4818900000000,03,U,48,"Hale County, TX",unemployment rate
LAUCN481910000000003,2025,M13,0.043,F,CN4819100000000,03,U,48,"Hall County, TX",unemployment rate
LAUCN481930000000003,2025,M13,0.042,F,CN4819300000000,03,U,48,"Hamilton County, TX",unemployment rate
LAUCN481950000000003,2025,M13,0.034,F,CN4819500000000,03,U,48,"Hansford County, TX",unemployment rate
LAUCN481970000000003,2025,M13,0.031,F,CN4819700000000,03,U,48,"Hardeman County, TX",unemployment rate
LAUCN481990000000003,2025,M13,0.045,F,CN4819900000000,03,U,48,"Hardin County, TX",unemployment rate
LAUCN482010000000003,2025,M13,0.045,F,CN4820100000000,03,U,48,"Harris County, TX",unemployment rate
LAUCN482030000000003,2025,M13,0.048,F,CN4820300000000,03,U,48,"Harrison County, TX",unemployment rate
LAUCN482050000000003,2025,M13,0.031,F,CN4820500000000,03,U,48,"Hartley County, TX",unemployment rate
LAUCN482070000000003,2025,M13,0.04,F,CN4820700000000,03,U,48,"Haskell County, TX",unemployment rate
LAUCN482090000000003,2025,M13,0.034,F,CN4820900000000,03,U,48,"Hays County, TX",unemployment rate
LAUCN482110000000003,2025,M13,0.048,F,CN4821100000000,03,U,48,"Hemphill County, TX",unemployment rate
LAUCN482130000000003,2025,M13,0.045,F,CN4821300000000,03,U,48,"Henderson County, TX",unemployment rate
LAUCN482150000000003,2025,M13,0.063,F,CN4821500000000,03,U,48,"Hidalgo County, TX",unemployment rate
LAUCN482170000000003,2025,M13,0.038,F,CN4821700000000,03,U,48,"Hill County, TX",unemployment rate
LAUCN482190000000003,2025,M13,0.038,F,CN4821900000000,03,U,48,"Hockley County, TX",unemployment rate
LAUCN482210000000003,2025,M13,0.043,F,CN4822100000000,03,U,48,"Hood County, TX",unemployment rate
LAUCN482230000000003,2025,M13,0.033,F,CN4822300000000,03,U,48,"Hopkins County, TX",unemployment rate
LAUCN482250000000003,2025,M13,0.045,F,CN4822500000000,03,U,48,"Houston County, TX",unemployment rate
LAUCN482270000000003,2025,M13,0.038,F,CN4822700000000,03,U,48,"Howard County, TX",unemployment rate
LAUCN482290000000003,2025,M13,0.04,F,CN4822900000000,03,U,48,"Hudspeth County, TX",unemployment rate
LAUCN482310000000003,2025,M13,0.042,F,CN4823100000000,03,U,48,"Hunt County, TX",unemployment rate
LAUCN482330000000003,2025,M13,0.040999999999999995,F,CN4823300000000,03,U,48,"Hutchinson County, TX",unemployment rate
LAUCN482350000000003,2025,M13,0.033,F,CN4823500000000,03,U,48,"Irion County, TX",unemployment rate
LAUCN482370000000003,2025,M13,0.054000000000000006,F,CN4823700000000,03,U,48,"Jack County, TX",unemployment rate
LAUCN482390000000003,2025,M13,0.043,F,CN4823900000000,03,U,48,"Jackson County, TX",unemployment rate
LAUCN482410000000003,2025,M13,0.061,F,CN4824100000000,03,U,48,"Jasper County, TX",unemployment rate
LAUCN482430000000003,2025,M13,0.044000000000000004,F,CN4824300000000,03,U,48,"Jeff Davis County, TX",unemployment rate
LAUCN482450000000003,2025,M13,0.057,F,CN4824500000000,03,U,48,"Jefferson County, TX",unemployment rate
LAUCN482470000000003,2025,M13,0.049,F,CN4824700000000,03,U,48,"Jim Hogg County, TX",unemployment rate
LAUCN482490000000003,2025,M13,0.051,F,CN4824900000000,03,U,48,"Jim Wells County, TX",unemployment rate
LAUCN482510000000003,2025,M13,0.037000000000000005,F,CN4825100000000,03,U,48,"Johnson County, TX",unemployment rate
LAUCN482530000000003,2025,M13,0.035,F,CN4825300000000,03,U,48,"Jones County, TX",unemployment rate
LAUCN482550000000003,2025,M13,0.040999999999999995,F,CN4825500000000,03,U,48,"Karnes County, TX",unemployment rate
LAUCN482570000000003,2025,M13,0.040999999999999995,F,CN4825700000000,03,U,48,"Kaufman County, TX",unemployment rate
LAUCN482590000000003,2025,M13,0.035,F,CN4825900000000,03,U,48,"Kendall County, TX",unemployment rate
LAUCN482610000000003,2025,M13,0.08199999999999999,F,CN4826100000000,03,U,48,"Kenedy County, TX",unemployment rate
LAUCN482630000000003,2025,M13,0.046,F,CN4826300000000,03,U,48,"Kent County, TX",unemployment rate
LAUCN482650000000003,2025,M13,0.034,F,CN4826500000000,03,U,48,"Kerr County, TX",unemployment rate
LAUCN482670000000003,2025,M13,0.037000000000000005,F,CN4826700000000,03,U,48,"Kimble County, TX",unemployment rate
LAUCN482690000000003,2025,M13,0.027000000000000003,F,CN4826900000000,03,U,48,"King County, TX",unemployment rate
LAUCN482710000000003,2025,M13,0.042,F,CN4827100000000,03,U,48,"Kinney County, TX",unemployment rate
LAUCN482730000000003,2025,M13,0.044000000000000004,F,CN4827300000000,03,U,48,"Kleberg County, TX",unemployment rate
LAUCN482750000000003,2025,M13,0.035,F,CN4827500000000,03,U,48,"Knox County, TX",unemployment rate
LAUCN482770000000003,2025,M13,0.040999999999999995,F,CN4827700000000,03,U,48,"Lamar County, TX",unemployment rate
LAUCN482790000000003,2025,M13,0.036000000000000004,F,CN4827900000000,03,U,48,"Lamb County, TX",unemployment rate
LAUCN482810000000003,2025,M13,0.042,F,CN4828100000000,03,U,48,"Lampasas County, TX",unemployment rate
LAUCN482830000000003,2025,M13,0.048,F,CN4828300000000,03,U,48,"La Salle County, TX",unemployment rate
LAUCN482850000000003,2025,M13,0.033,F,CN4828500000000,03,U,48,"Lavaca County, TX",unemployment rate
LAUCN482870000000003,2025,M13,0.036000000000000004,F,CN4828700000000,03,U,48,"Lee County, TX",unemployment rate
LAUCN482890000000003,2025,M13,0.038,F,CN4828900000000,03,U,48,"Leon County, TX",unemployment rate
LAUCN482910000000003,2025,M13,0.054000000000000006,F,CN4829100000000,03,U,48,"Liberty County, TX",unemployment rate
LAUCN482930000000003,2025,M13,0.044000000000000004,F,CN4829300000000,03,U,48,"Limestone County, TX",unemployment rate
LAUCN482950000000003,2025,M13,0.032,F,CN4829500000000,03,U,48,"Lipscomb County, TX",unemployment rate
LAUCN482970000000003,2025,M13,0.049,F,CN4829700000000,03,U,48,"Live Oak County, TX",unemployment rate
LAUCN482990000000003,2025,M13,0.04,F,CN4829900000000,03,U,48,"Llano County, TX",unemployment rate
LAUCN483010000000003,2025,M13,0.006999999999999999,F,CN4830100000000,03,U,48,"Loving County, TX",unemployment rate
LAUCN483030000000003,2025,M13,0.035,F,CN4830300000000,03,U,48,"Lubbock County, TX",unemployment rate
LAUCN483050000000003,2025,M13,0.034,F,CN4830500000000,03,U,48,"Lynn County, TX",unemployment rate
LAUCN483070000000003,2025,M13,0.044000000000000004,F,CN4830700000000,03,U,48,"McCulloch County, TX",unemployment rate
LAUCN483090000000003,2025,M13,0.04,F,CN4830900000000,03,U,48,"McLennan County, TX",unemployment rate
LAUCN483110000000003,2025,M13,0.052000000000000005,F,CN4831100000000,03,U,48,"McMullen County, TX",unemployment rate
LAUCN483130000000003,2025,M13,0.045,F,CN4831300000000,03,U,48,"Madison County, TX",unemployment rate
LAUCN483150000000003,2025,M13,0.057999999999999996,F,CN4831500000000,03,U,48,"Marion County, TX",unemployment rate
LAUCN483170000000003,2025,M13,0.033,F,CN4831700000000,03,U,48,"Martin County, TX",unemployment rate
LAUCN483190000000003,2025,M13,0.036000000000000004,F,CN4831900000000,03,U,48,"Mason County, TX",unemployment rate
LAUCN483210000000003,2025,M13,0.057999999999999996,F,CN4832100000000,03,U,48,"Matagorda County, TX",unemployment rate
LAUCN483230000000003,2025,M13,0.094,F,CN4832300000000,03,U,48,"Maverick County, TX",unemployment rate
LAUCN483250000000003,2025,M13,0.042,F,CN4832500000000,03,U,48,"Medina County, TX",unemployment rate
LAUCN483270000000003,2025,M13,0.035,F,CN4832700000000,03,U,48,"Menard County, TX",unemployment rate
LAUCN483290000000003,2025,M13,0.031,F,CN4832900000000,03,U,48,"Midland County, TX",unemployment rate
LAUCN483310000000003,2025,M13,0.043,F,CN4833100000000,03,U,48,"Milam County, TX",unemployment rate
LAUCN483330000000003,2025,M13,0.033,F,CN4833300000000,03,U,48,"Mills County, TX",unemployment rate
LAUCN483350000000003,2025,M13,0.032,F,CN4833500000000,03,U,48,"Mitchell County, TX",unemployment rate
LAUCN483370000000003,2025,M13,0.043,F,CN4833700000000,03,U,48,"Montague County, TX",unemployment rate
LAUCN483390000000003,2025,M13,0.040999999999999995,F,CN4833900000000,03,U,48,"Montgomery County, TX",unemployment rate
LAUCN483410000000003,2025,M13,0.03,F,CN4834100000000,03,U,48,"Moore County, TX",unemployment rate
LAUCN483430000000003,2025,M13,0.055,F,CN4834300000000,03,U,48,"Morris County, TX",unemployment rate
LAUCN483450000000003,2025,M13,0.042,F,CN4834500000000,03,U,48,"Motley County, TX",unemployment rate
LAUCN483470000000003,2025,M13,0.045,F,CN4834700000000,03,U,48,"Nacogdoches County, TX",unemployment rate
LAUCN483490000000003,2025,M13,0.046,F,CN4834900000000,03,U,48,"Navarro County, TX",unemployment rate
LAUCN483510000000003,2025,M13,0.062,F,CN4835100000000,03,U,48,"Newton County, TX",unemployment rate
LAUCN483530000000003,2025,M13,0.037000000000000005,F,CN4835300000000,03,U,48,"Nolan County, TX",unemployment rate
LAUCN483550000000003,2025,M13,0.042,F,CN4835500000000,03,U,48,"Nueces County, TX",unemployment rate
LAUCN483570000000003,2025,M13,0.032,F,CN4835700000000,03,U,48,"Ochiltree County, TX",unemployment rate
LAUCN483590000000003,2025,M13,0.033,F,CN4835900000000,03,U,48,"Oldham County, TX",unemployment rate
LAUCN483610000000003,2025,M13,0.046,F,CN4836100000000,03,U,48,"Orange County, TX",unemployment rate
LAUCN483630000000003,2025,M13,0.04,F,CN4836300000000,03,U,48,"Palo Pinto County, TX",unemployment rate
LAUCN483650000000003,2025,M13,0.05,F,CN4836500000000,03,U,48,"Panola County, TX",unemployment rate
LAUCN483670000000003,2025,M13,0.035,F,CN4836700000000,03,U,48,"Parker County, TX",unemployment rate
LAUCN483690000000003,2025,M13,0.028999999999999998,F,CN4836900000000,03,U,48,"Parmer County, TX",unemployment rate
LAUCN483710000000003,2025,M13,0.040999999999999995,F,CN4837100000000,03,U,48,"Pecos County, TX",unemployment rate
LAUCN483730000000003,2025,M13,0.049,F,CN4837300000000,03,U,48,"Polk County, TX",unemployment rate
LAUCN483750000000003,2025,M13,0.035,F,CN4837500000000,03,U,48,"Potter County, TX",unemployment rate
LAUCN483770000000003,2025,M13,0.065,F,CN4837700000000,03,U,48,"Presidio County, TX",unemployment rate
LAUCN483790000000003,2025,M13,0.039,F,CN4837900000000,03,U,48,"Rains County, TX",unemployment rate
LAUCN483810000000003,2025,M13,0.028999999999999998,F,CN4838100000000,03,U,48,"Randall County, TX",unemployment rate
LAUCN483830000000003,2025,M13,0.042,F,CN4838300000000,03,U,48,"Reagan County, TX",unemployment rate
LAUCN483850000000003,2025,M13,0.043,F,CN4838500000000,03,U,48,"Real County, TX",unemployment rate
LAUCN483870000000003,2025,M13,0.046,F,CN4838700000000,03,U,48,"Red River County, TX",unemployment rate
LAUCN483890000000003,2025,M13,0.037000000000000005,F,CN4838900000000,03,U,48,"Reeves County, TX",unemployment rate
LAUCN483910000000003,2025,M13,0.049,F,CN4839100000000,03,U,48,"Refugio County, TX",unemployment rate
LAUCN483930000000003,2025,M13,0.046,F,CN4839300000000,03,U,48,"Roberts County, TX",unemployment rate
LAUCN483950000000003,2025,M13,0.043,F,CN4839500000000,03,U,48,"Robertson County, TX",unemployment rate
LAUCN483970000000003,2025,M13,0.037000000000000005,F,CN4839700000000,03,U,48,"Rockwall County, TX",unemployment rate
LAUCN483990000000003,2025,M13,0.035,F,CN4839900000000,03,U,48,"Runnels County, TX",unemployment rate
LAUCN484010000000003,2025,M13,0.044000000000000004,F,CN4840100000000,03,U,48,"Rusk County, TX",unemployment rate
LAUCN484030000000003,2025,M13,0.063,F,CN4840300000000,03,U,48,"Sabine County, TX",unemployment rate
LAUCN484050000000003,2025,M13,0.055999999999999994,F,CN4840500000000,03,U,48,"San Augustine County, TX",unemployment rate
LAUCN484070000000003,2025,M13,0.052000000000000005,F,CN4840700000000,03,U,48,"San Jacinto County, TX",unemployment rate
LAUCN484090000000003,2025,M13,0.05,F,CN4840900000000,03,U,48,"San Patricio County, TX",unemployment rate
LAUCN484110000000003,2025,M13,0.037000000000000005,F,CN4841100000000,03,U,48,"San Saba County, TX",unemployment rate
LAUCN484130000000003,2025,M13,0.046,F,CN4841300000000,03,U,48,"Schleicher County, TX",unemployment rate
LAUCN484150000000003,2025,M13,0.038,F,CN4841500000000,03,U,48,"Scurry County, TX",unemployment rate
LAUCN484170000000003,2025,M13,0.033,F,CN4841700000000,03,U,48,"Shackelford County, TX",unemployment rate
LAUCN484190000000003,2025,M13,0.049,F,CN4841900000000,03,U,48,"Shelby County, TX",unemployment rate
LAUCN484210000000003,2025,M13,0.028999999999999998,F,CN4842100000000,03,U,48,"Sherman County, TX",unemployment rate
LAUCN484230000000003,2025,M13,0.04,F,CN4842300000000,03,U,48,"Smith County, TX",unemployment rate
LAUCN484250000000003,2025,M13,0.042,F,CN4842500000000,03,U,48,"Somervell County, TX",unemployment rate
LAUCN484270000000003,2025,M13,0.095,F,CN4842700000000,03,U,48,"Starr County, TX",unemployment rate
LAUCN484290000000003,2025,M13,0.042,F,CN4842900000000,03,U,48,"Stephens County, TX",unemployment rate
LAUCN484310000000003,2025,M13,0.036000000000000004,F,CN4843100000000,03,U,48,"Sterling County, TX",unemployment rate
LAUCN484330000000003,2025,M13,0.022000000000000002,F,CN4843300000000,03,U,48,"Stonewall County, TX",unemployment rate
LAUCN484350000000003,2025,M13,0.059000000000000004,F,CN4843500000000,03,U,48,"Sutton County, TX",unemployment rate
LAUCN484370000000003,2025,M13,0.044000000000000004,F,CN4843700000000,03,U,48,"Swisher County, TX",unemployment rate
LAUCN484390000000003,2025,M13,0.039,F,CN4843900000000,03,U,48,"Tarrant County, TX",unemployment rate
LAUCN484410000000003,2025,M13,0.034,F,CN4844100000000,03,U,48,"Taylor County, TX",unemployment rate
LAUCN484430000000003,2025,M13,0.034,F,CN4844300000000,03,U,48,"Terrell County, TX",unemployment rate
LAUCN484450000000003,2025,M13,0.043,F,CN4844500000000,03,U,48,"Terry County, TX",unemployment rate
LAUCN484470000000003,2025,M13,0.045,F,CN4844700000000,03,U,48,"Throckmorton County, TX",unemployment rate
LAUCN484490000000003,2025,M13,0.04,F,CN4844900000000,03,U,48,"Titus County, TX",unemployment rate
LAUCN484510000000003,2025,M13,0.033,F,CN4845100000000,03,U,48,"Tom Green County, TX",unemployment rate
LAUCN484530000000003,2025,M13,0.034,F,CN4845300000000,03,U,48,"Travis County, TX",unemployment rate
LAUCN484550000000003,2025,M13,0.051,F,CN4845500000000,03,U,48,"Trinity County, TX",unemployment rate
LAUCN484570000000003,2025,M13,0.059000000000000004,F,CN4845700000000,03,U,48,"Tyler County, TX",unemployment rate
LAUCN484590000000003,2025,M13,0.044000000000000004,F,CN4845900000000,03,U,48,"Upshur County, TX",unemployment rate
LAUCN484610000000003,2025,M13,0.018000000000000002,F,CN4846100000000,03,U,48,"Upton County, TX",unemployment rate
LAUCN484630000000003,2025,M13,0.043,F,CN4846300000000,03,U,48,"Uvalde County, TX",unemployment rate
LAUCN484650000000003,2025,M13,0.052000000000000005,F,CN4846500000000,03,U,48,"Val Verde County, TX",unemployment rate
LAUCN484670000000003,2025,M13,0.040999999999999995,F,CN4846700000000,03,U,48,"Van Zandt County, TX",unemployment rate
LAUCN484690000000003,2025,M13,0.040999999999999995,F,CN4846900000000,03,U,48,"Victoria County, TX",unemployment rate
