name,institution_type,latitude,longitude
Frericks Center,Sports Venue,39.7388745,-84.1790057
Frontwave Arena,Sports Venue,33.2075872,-117.3147584
Frost Bank Center,Sports Venue,29.4269831,-98.4374785
Gainbridge Fieldhouse,Sports Venue,39.7639336363685,-86.1554503440857
Galen Center,Sports Venue,34.0209817,-118.2798761
Gallagher-Iba Arena,Sports Venue,36.1256913,-97.0650029
Gampel Pavilion,Sports Venue,41.8052698,-72.2543979
Garrett Coliseum,Sports Venue,32.4029865,-86.2712212
Gas South Arena,Sports Venue,33.9914093,-84.0939796
Gateway Center Arena,Sports Venue,33.6467689,-84.4597362
Gene Polisseni Center,Sports Venue,43.0872489,-77.6819874
Gentile Arena,Sports Venue,42.0004129,-87.6588821
Gentry Center,Sports Venue,36.1690438,-86.829468
George Gervin GameAbove Center,Sports Venue,42.2542281,-83.6473918
Georges-Vézina Centre,Sports Venue,48.4197669,-71.0600639
Georgia State Convocation Center,Sports Venue,33.7422867,-84.3882301
Georgia State Sports Arena,Sports Venue,33.7515962,-84.3863323
Gersten Pavilion,Sports Venue,33.9676772,-118.4156173
Gervais Auto Centre,Sports Venue,46.5477122,-72.7450061
GFL Memorial Gardens,Sports Venue,46.5135156,-84.3367624
Giant Center,Sports Venue,40.2863108,-76.6689063
Gill Coliseum,Sports Venue,44.5611203,-123.2804525
Global Credit Union Arena,Sports Venue,33.5100819,-112.1289003
Golden1 Center,Sports Venue,38.5808401,-121.4997553
Grand Casino Arena,Sports Venue,44.9447691,-93.1012559
Great Southern Bank Arena,Sports Venue,37.2020477,-93.2830882
Greenfield Central HS Gym,Sports Venue,39.7917364,-85.7811327
Greensburg High School Gym,Sports Venue,39.3413937,-85.4681657
Gregory Gym,Sports Venue,30.2841963,-97.7364778
Greyhound Arena,Sports Venue,34.1801662,-103.3514893
Groniger Arena,Sports Venue,39.4804356,-88.1788552
Grossinger Motors Arena,Sports Venue,40.4781374,-88.9961755
Gross Memorial Coliseum,Sports Venue,38.8717317,-99.3483675
Gutterson Fieldhouse,Sports Venue,44.4692895,-73.194201
GVSU Fieldhouse Arena,Sports Venue,42.9669434,-85.8897615
Haas Pavilion,Sports Venue,37.8693653,-122.2623611
Hagan Arena,Sports Venue,39.9952379,-75.2347505
Halenbeck Hall,Sports Venue,45.5475815,-94.1524887
Hammons Student Center,Sports Venue,37.202193,-93.2844615
Hanner Fieldhouse,Sports Venue,32.4277076,-81.7792332
Harding Mazzotti Arena,Sports Venue,43.3081449,-73.6418027
Hart Center,Sports Venue,42.2351148,-71.8060827
Halton Arena,Sports Venue,35.3062301,-80.7344377
Health and Physical Education Arena,Sports Venue,29.7229985,-95.365609
Health and Sports Center,Sports Venue,40.7001541,-99.1001451
Hearnes Center,Sports Venue,38.9342846,-92.3306251
Heartland Events Center,Sports Venue,40.905475,-98.3298552
Heartland Credit Union Arena,Sports Venue,37.8310469,-97.3313533
HEB Center at Cedar Park,Sports Venue,30.5414031,-97.8201521
Herb Brooks Arena,Sports Venue,44.284193,-73.9850932
Herb Brooks National Hockey Center,Sports Venue,45.5467625,-94.1524136
Heritage Bank Center,Sports Venue,39.0980278,-84.5043897
Hersheypark Arena,Sports Venue,40.2881174,-76.6565734
Hertz Arena,Sports Venue,26.4401242,-81.7786593
Hill Convocation Center,Sports Venue,32.4063324,-81.7829837
Hilliard Center,Sports Venue,27.8072326848586,-97.3934769630432
Hilton Coliseum,Sports Venue,42.0209958,-93.6348224
Hinkle Fieldhouse,Sports Venue,39.8436369,-86.1673863
Hirsch Coliseum,Sports Venue,32.4766685,-93.7894034
Hitachi Energy Arena,Sports Venue,36.9339301,-80.9894952
Hobdy Assembly Center,Sports Venue,32.5203831,-92.7237458
Holmes Center,Sports Venue,36.2104418,-81.6757
Honda Center,Sports Venue,33.8076345,-117.876327
Hope Coliseum,Sports Venue,39.6493191,-79.9815845
Houston Field House,Sports Venue,42.7320485,-73.6694992
HPE Complex,Sports Venue,32.5327489,-83.8975454
HPER Complex,Sports Venue,33.5105515,-90.3409732
Huff Hall,Sports Venue,40.1035321,-88.2327569
Hulman Center,Sports Venue,39.4685101,-87.4050808
Humphrey Coliseum,Sports Venue,33.4616772,-88.7940359
Huntington Center,Sports Venue,41.6511022,-83.5367131
Huron Arena,Sports Venue,44.3605213,-98.2165986
Hutchinson Sports Arena,Sports Venue,38.065612,-97.9160465
ICCU Arena,Sports Venue,46.7274439,-117.0174105
Ice Arena at The Monument,Sports Venue,44.0870533,-103.2252324
Ice Box,Sports Venue,40.8328641,-96.6973042
Idaho Central Arena,Sports Venue,43.614248,-116.2043078
ImOn Ice Arena,Sports Venue,41.9658484,-91.6885258
Ingalls Rink,Sports Venue,41.3168355,-72.925036
INTRUST Bank Arena,Sports Venue,37.6833618,-97.3319685
Intuit Dome,Sports Venue,33.9437591,-118.3422231
Island Federal Credit Union Arena,Sports Venue,40.917392,-73.1259978
Jack Stephens Center,Sports Venue,34.7284312,-92.3406136
Jadwin Gymnasium,Sports Venue,40.3433878,-74.6486449
James A. Rhodes Arena,Sports Venue,41.0738436,-81.5084482
James Center Arena,Sports Venue,32.4309631,-85.710327
James S. Trent Arena,Sports Venue,39.6982884,-84.1662276
Jamestown Civic Center,Sports Venue,46.9101124,-98.7048305
Jenison Field House,Sports Venue,42.7308585,-84.4900292
Jenny Craig Pavilion,Sports Venue,32.7744568,-117.1838021
Jersey Mike's Arena,Sports Venue,40.5252541,-74.4412619
John A. Wilson Complex,Sports Venue,35.6016273,-105.224331
John D. Millett Hall,Sports Venue,39.5172348,-84.7345555
John Paul Jones Arena,Sports Venue,38.0459619,-78.5065842
Johnson Center,Sports Venue,35.0825157,-106.6182697
John Wooden Gymnasium,Sports Venue,39.419927,-86.4104493
Jones Convocation Center,Sports Venue,41.716525,-87.6083493
Jon M. Huntsman Center,Sports Venue,40.7620404,-111.8387175
Kaplan Arena,Sports Venue,37.2734595,-76.719667
Kaseya Arena,Sports Venue,25.7813824,-80.1876211
Kay Yeager Coliseum,Sports Venue,33.9157674,-98.4976118
KeyBank Center,Sports Venue,42.8748241,-78.8763642
Keystone Centre,Sports Venue,49.8308963,-99.9600935
KFC Yum! Center,Sports Venue,38.2577363,-85.7539129
Kia Center,Sports Venue,28.5391587,-81.3839293
Kitchener Memorial Auditorium,Sports Venue,43.4470539,-80.4676867
Knapp Center,Sports Venue,41.6046452,-93.6522031
Knoxville Civic Coliseum,Sports Venue,35.9654637,-83.9116538
Kohl Center,Sports Venue,43.0693737,-89.3966317
Kolf Sports Center,Sports Venue,44.0241669,-88.5519075
Kovalchick Complex,Sports Venue,40.6143026,-79.1614591
Kress Events Center,Sports Venue,44.5303496,-87.9162053
KSU Convocation Center,Sports Venue,34.0369065,-84.5804438
Lakefront Arena,Sports Venue,30.0301637,-90.0503933
Landers Center,Sports Venue,34.9270467,-89.9962878
Landon Arena,Sports Venue,39.0340258,-95.6860547
Langley Events Centre,Sports Venue,49.1460503,-122.6661301
Laredo Energy Arena,Sports Venue,27.5582755,-99.4525337
Lawlor Events Center,Sports Venue,39.5450717,-119.8182786
Lawrence Joel Coliseum,Sports Venue,36.1278145,-80.2575731
Lawson Arena,Sports Venue,42.2758719,-85.6178069
LBS Pyramid,Sports Venue,33.7874136,-118.1144536
Leavey Center,Sports Venue,37.3491555,-121.9351691
LECOM Event Center,Sports Venue,42.0885024,-76.8079565
Lee and Penny Anderson Arena,Sports Venue,44.9398861,-93.1945855
Lee's Family Forum,Sports Venue,36.0192976,-115.0814813
Legacy Arena,Sports Venue,33.523848,-86.8129027
Legacy Center,Sports Venue,30.1758088,-93.209563
Leo D. Mahoney Arena,Sports Venue,41.1598416,-73.2566495
Leopold Drolet Sports Palace,Sports Venue,45.4103968,-71.8834269
Liacouras Center,Sports Venue,39.9798578,-75.1585221
Liberty Arena,Sports Venue,37.349491,-79.1800551
Liberty Arena,Sports Venue,37.9620472,-87.6746662
Liberty First Credit Union Arena,Sports Venue,41.2069755,-96.0269237
LionTree Arena,Sports Venue,32.8852769,-117.23912
Little Caesars Arena,Sports Venue,42.3411236,-83.05516
Littlejohn Coliseum,Sports Venue,34.6803524,-82.8464734
Lloyd E. Scott Gym,Sports Venue,38.9552784,-85.9070069
Lloyd Noble Center,Sports Venue,35.1874267,-97.4442887
Lynah Rink,Sports Venue,42.4457073,-76.4773644
M&T Bank Center,Sports Venue,41.4138956,-72.9105521
Mabee Center,Sports Venue,36.048032,-95.9558451
MacInnes Student Ice Arena,Sports Venue,47.112479,-88.5457814
Mackey Arena,Sports Venue,40.4333024,-86.9161034
Mack Sports Complex,Sports Venue,40.7196644,-73.5968865
Maclellan Gym,Sports Venue,35.0481975,-85.2998149
Macon Coliseum,Sports Venue,32.8421959,-83.6196578
Madison Square Garden,Sports Venue,40.7505569,-73.9934778
Magness Arena,Sports Venue,39.6823627,-104.9617589
Maples Pavilion,Sports Venue,37.429538,-122.1605229
Marriott Center,Sports Venue,40.2540491,-111.6493106
Martire Family Arena,Sports Venue,41.215974,-73.2539276
Martz Hall,Sports Venue,40.6822144,-76.2125498
Mary Brown's Centre,Sports Venue,47.5605055,-52.7133635
Massari Arena,Sports Venue,38.3095168,-104.5756334
MassMutual Center,Sports Venue,42.1021708,-72.5870132
Matthew Knight Arena,Sports Venue,44.0446685,-123.0659831
Matthews Arena,Sports Venue,42.3411713,-71.0845577
Maturi Pavilion,Sports Venue,44.9772574,-93.228929
Maverik Center,Sports Venue,40.7027487,-111.950469
Mayo Civic Center,Sports Venue,44.0228778,-92.4597679
Mayo Clinic Health System Event Center,Sports Venue,44.166283,-94.004463
McAlister Field House,Sports Venue,32.7984852,-79.9625302
McAnally Center,Sports Venue,39.6422201,-86.8425926
McCamish Pavilion,Sports Venue,33.7806633,-84.3927885
McCarthey Athletic Center,Sports Venue,47.6653801,-117.3992157
McCasland Field House,Sports Venue,35.2081755,-97.4422844
McGonigle Hall,Sports Venue,39.9806059,-75.1578408
McGuirk Arena,Sports Venue,43.5815139,-84.7740591
McKale Center,Sports Venue,32.2303687,-110.9460622
McKenzie Arena,Sports Venue,35.0501651,-85.300802
McLeod Center,Sports Venue,42.5141755,-92.4671495
Memorial Athletic and Convocation Center,Sports Venue,41.1481732,-81.3440421
Memorial Coliseum,Sports Venue,38.0394558,-84.5005059
Memorial Fieldhouse,Sports Venue,47.2594126,-122.4812454
Memorial Gym,Sports Venue,31.7756073,-106.5047237
Memorial Gymnasium,Sports Venue,36.1445722,-86.8073666
Memorial Hall,Sports Venue,40.599114,-75.5095898
Meridian Centre,Sports Venue,43.1562166,-79.2440844
Michelob Ultra Arena,Sports Venue,36.0906471,-115.1789743
Michigan City High School Gym,Sports Venue,41.6778923,-86.8625871
Mid-America Center,Sports Venue,41.2374743,-95.8903249
Minges Coliseum,Sports Venue,35.5973724,-77.3670423
Minot State Dome,Sports Venue,48.2481331,-101.3003826
Mississippi Coast Coliseum,Sports Venue,30.3935653,-88.9744824
Mississippi Coliseum,Sports Venue,32.3001017,-90.1719833
Mitchell Center,Sports Venue,30.6922497,-88.1796169
Mizzou Arena,Sports Venue,38.9324652,-92.3337365
Moby Arena,Sports Venue,40.5755242,-105.0929726
M.O. Campbell Educational Center,Sports Venue,29.9323853,-95.3599837
Moda Center,Sports Venue,45.5315152,-122.6667309
Mohegan Arena,Sports Venue,41.2405048,-75.8485472
Mohegan Sun Arena,Sports Venue,41.4911324,-72.0897853
Monroe Civic Center,Sports Venue,32.5025469,-92.1080051
Moody Center,Sports Venue,30.2809536,-97.7306253
Moody Coliseum,Sports Venue,32.4703506,-99.7091138
Moody Coliseum,Sports Venue,32.8403662,-96.7805064
Moose Jaw Events Centre,Sports Venue,50.3906065,-105.5386698
Mortgage Matchup Center,Sports Venue,33.445963,-112.0711684
MTI Center,Sports Venue,41.6306906,-85.0146639
Mullett Arena,Sports Venue,33.4268666,-111.9285073
Mullins Center,Sports Venue,42.3894476,-72.5334979
Multipurpose Building,Sports Venue,38.7571705,-93.744117
Multipurpose Center,Sports Venue,37.239938,-77.4250102
Municipal Auditorium,Sports Venue,39.0978697,-94.5864111
Munn Ice Arena,Sports Venue,42.728234,-84.4893158
Murphy Center,Sports Venue,35.8523178,-86.3694799
MVP Arena,Sports Venue,42.6484567,-73.7547183
Nassau Veterans Memorial Coliseum,Sports Venue,40.7229006,-73.5906959
Nationwide Arena,Sports Venue,39.9691036,-83.0058289
Neal S. Blaisdell Center,Sports Venue,21.298951,-157.8512836
Neches Arena,Sports Venue,30.0440583,-94.0707565
Neville Arena,Sports Venue,32.6027774274405,-85.4925048351288
New Castle Fieldhouse,Sports Venue,39.9113595,-85.3771905
Newman Arena,Sports Venue,42.4458023,-76.4759911
Nicoson Hall,Sports Venue,39.7088828,-86.1317826
NIU Convocation Center,Sports Venue,41.9352637,-88.7855602
Norfolk Scope,Sports Venue,36.8532608,-76.286906
North Charleston Coliseum,Sports Venue,32.8656383,-80.0222737
North Side Gymnasium,Sports Venue,41.7017487,-85.9753366
Now Arena,Sports Venue,42.0693182,-88.2128871
Nutter Center,Sports Venue,39.7818687,-84.0523946
Ocean Bank Convocation Center,Sports Venue,25.7569764,-80.3796673
Ocean Center,Sports Venue,29.2285084,-81.0110275
OceanFirst Bank Center,Sports Venue,40.2794274,-74.0075004
O'Connell Center,Sports Venue,29.6493278,-82.3510856
OG&E Coliseum,Sports Venue,35.4694389,-97.5716132
Orleans Arena,Sports Venue,36.1058611,-115.2021968
Oshkosh Arena,Sports Venue,44.0070768,-88.5374933
OU Credit Union O'rena,Sports Venue,42.6740588,-83.2129651
Owensboro Sportscenter,Sports Venue,37.7626787,-87.1262223
Pacific Coliseum,Sports Venue,49.2859411,-123.0428475
Pacific Steel & Recycling Arena,Sports Venue,47.5144472,-111.3200856
Pan American Center,Sports Venue,32.2840216,-106.7422199
Paoli Gymnasium,Sports Venue,38.5498184,-86.4771039
Paramount Fine Foods Centre,Sports Venue,43.6319752,-79.6537864
Paul E. Tsongas Center,Sports Venue,42.6503112,-71.3132751
Pauley Pavilion,Sports Venue,34.0703291,-118.4469134
Paycom Center,Sports Venue,35.4634663,-97.5150669
Peavey Mart Centrium,Sports Venue,52.2282331,-113.8058066
Pechanga Arena San Diego,Sports Venue,32.7552673,-117.2121692
Pegula Ice Arena,Sports Venue,40.8065739,-77.857039
Pelham Civic Complex,Sports Venue,33.3293516,-86.7891269
Pensacola Bay Center,Sports Venue,30.4163425,-87.2088826
PeoplesBank Arena,Sports Venue,41.768395,-72.6769586
Pete Hanna Center,Sports Venue,33.4638164,-86.7971179
Pete Maravich Assembly Center,Sports Venue,30.414233,-91.1844849
Pete Mathews Coliseum,Sports Venue,33.8241206,-85.7734878
Peterborough Memorial Centre,Sports Venue,44.288542,-78.3156163
Petersen Events Center,Sports Venue,40.4437872,-79.962337
Physical Education Complex,Sports Venue,39.3152502,-76.6572332
Pinnacle Bank Arena,Sports Venue,40.8179584,-96.712625
Pioneer Cellular Event Center,Sports Venue,35.5348411,-98.7109566
PNC Arena,Sports Venue,35.8033005,-78.7217188
PPG Paints Arena,Sports Venue,40.4395984,-79.9894381
PPL Center,Sports Venue,40.6025248,-75.4727054
Progressive Auto Sales Arena,Sports Venue,42.9773449,-82.3477221
Propst Arena,Sports Venue,34.7266413,-86.5902366
Prospera Place,Sports Venue,49.8928719,-119.4948792
Provident Credit Union Event Center,Sports Venue,37.3353608,-121.8797761
Prudential Center,Sports Venue,40.7336979,-74.1712546
Purcell Pavilion,Sports Venue,41.6979385,-86.2313247
Qubein Center,Sports Venue,35.9785835,-79.996547
Racer Arena,Sports Venue,36.614533,-88.3205938
Raising Cane's River Center,Sports Venue,30.4449107,-91.189391
Ralph Engelstad Arena,Sports Venue,47.9275654,-97.0714027
Ralph Engelstad Arena,Sports Venue,48.121514,-96.1920252
Ramsey Center,Sports Venue,35.3036648,-83.182286
Rec Hall,Sports Venue,40.7959794,-77.8693181
Recreation Athletic Facility,Sports Venue,44.4540091,-95.7618356
Reed Arena,Sports Venue,30.6058377,-96.3462299
Reed Green Coliseum,Sports Venue,31.3310862,-89.3378807
Reese Court,Sports Venue,47.491174,-117.5892448
Reilly Center,Sports Venue,42.0794402,-78.4850514
Renaissance Coliseum,Sports Venue,40.6992024,-89.6178013
Resch Center,Sports Venue,44.5000714,-88.0550122
Reynolds Center,Sports Venue,36.148878,-95.9422302
Reynolds Coliseum,Sports Venue,35.7835502,-78.6698395
Rick Case Arena,Sports Venue,26.0779756,-80.2439851
Robins Center,Sports Venue,37.5806581,-77.5388646
Rocket Arena,Sports Venue,41.4963881,-81.6880918
Rogers Arena,Sports Venue,49.2778427,-123.108716
Rogers Place,Sports Venue,53.5469502,-113.4977282
RP Funding Center,Sports Venue,28.0404766,-81.963345
Rupp Arena,Sports Venue,38.0494091,-84.5025229
Ryan Center,Sports Venue,41.4876846,-71.535759
Sadlon Arena,Sports Venue,44.3389820687875,-79.6779584884644
Salem Civic Center,Sports Venue,37.2854196,-80.0393164
Sandman Centre,Sports Venue,50.6785809,-120.3330803
Sanford Center,Sports Venue,47.463256,-94.8535752
Sanford Coyote Sports Center,Sports Venue,42.7901809,-96.9278133
Santander Arena,Sports Venue,40.334752,-75.9231019
SaskTel Centre,Sports Venue,52.1892267,-106.6792309
SAP Center,Sports Venue,37.3326993,-121.9012284
Savage Arena,Sports Venue,41.6601363,-83.6098623
Save Mart Center,Sports Venue,36.8096926,-119.7385365
Save-On-Foods Memorial Centre,Sports Venue,48.4316423,-123.3605754
Schar Center,Sports Venue,36.107942,-79.5108683
Scheels Arena,Sports Venue,46.835367,-96.8752313
Scheels Center,Sports Venue,46.9003461,-96.7987293
Scotiabank Centre,Sports Venue,44.6482233,-63.5767866
Scotiabank Saddledome,Sports Venue,51.0372721,-114.0517545
SECU Arena,Sports Venue,39.3874032,-76.6171047
Selland Arena,Sports Venue,36.732942799999996,-119.7826749
Sevier Valley Center,Sports Venue,38.766155500000004,-112.0980334
ShoWare Center,Sports Venue,47.3874691,-122.2399378
Show Me Center,Sports Venue,37.3199276,-89.5274269
Silver Spurs Arena,Sports Venue,28.2988365,-81.3690941
Simmons Bank Arena,Sports Venue,34.7551046,-92.2643584
SIU Arena,Sports Venue,37.7083207,-89.2186618
SJB Pavilion at Ole Miss,Sports Venue,34.362701,-89.5359457
Slater Family Ice Arena,Sports Venue,41.3790385685742,-83.6279082298279
Sleeman Centre,Sports Venue,43.5466896,-80.2465762
Slush Puppie Centre,Sports Venue,45.4833918,-75.6803356
Slush Puppie Place,Sports Venue,44.2333157,-76.479671
Smith Fieldhouse,Sports Venue,40.2474,-111.6547716
Smoothie King Center,Sports Venue,29.9490409,-90.0820112
SNHU Arena,Sports Venue,42.9865359,-71.4616013
Sojka Pavilion,Sports Venue,40.9569073,-76.8869752
South Okanagan Events Centre,Sports Venue,49.4950857,-119.6036482
Southport Fieldhouse,Sports Venue,39.6713936,-86.1412617
Southwest Motors Events Center,Sports Venue,38.2498942,-104.6425717
Spectrum Center,Sports Venue,35.2249291,-80.8391619
Spokane Arena,Sports Venue,47.666146,-117.4228299
Stabler Arena,Sports Venue,40.5852861,-75.3573811
Stan Sheriff Center,Sports Venue,21.2942727,-157.8188075
State Farm Arena,Sports Venue,33.7570732,-84.3962002
State Farm Center,Sports Venue,40.0962199,-88.2358897
State Farm Field House,Sports Venue,28.3373189,-81.5571409
Stegeman Coliseum,Sports Venue,33.942817,-83.3780551
Stephens Arena,Sports Venue,31.4371859,-100.4580939
Steve Cady Arena,Sports Venue,39.5037344,-84.7369587
St. Joseph Civic Arena,Sports Venue,39.7669969,-94.8560908
Strahan Coliseum,Sports Venue,29.8885553,-97.9326761
Stroh Center,Sports Venue,41.3750615,-83.626256
Stuart C. Siegel Center,Sports Venue,37.5529729,-77.4529374
Sudbury Community Arena,Sports Venue,46.488698,-80.992595
Suncoast Credit Union Arena,Sports Venue,26.5478019,-81.8868394
Sun Life Financial Coliseum,Sports Venue,48.4414723,-68.5204625
Taffy Abel Arena,Sports Venue,46.4896915,-84.3659985
Tahoe Blue Event Center,Sports Venue,38.9628877,-119.9383541
Talmadge Hill Field House,Sports Venue,39.3423629,-76.5854251
Target Center,Sports Venue,44.9794848,-93.2762325
Taylor Center,Sports Venue,44.1456118,-93.9956546
TD Arena,Sports Venue,32.787725,-79.9343392
TD Coliseum,Sports Venue,43.2592059,-79.8723329
TD Garden,Sports Venue,42.3662019,-71.0621989
TD Place Arena,Sports Venue,45.3988794,-75.6840098
TD Station,Sports Venue,45.2764644,-66.064074
Tech CU Arena,Sports Venue,37.3185804,-121.8635254
The Coliseum,Sports Venue,33.5759767,-85.1036864
The Coliseum,Sports Venue,32.7063546,-100.8881539
The Complex,Sports Venue,30.8459238,-83.2941663
The Palestra,Sports Venue,39.9513983,-75.1887238
The Pit,Sports Venue,35.066702,-106.6320133
The Super Pit,Sports Venue,33.2085852,-97.1541381
Thomas & Mack Center,Sports Venue,36.1049336,-115.144186
Thomas Assembly Center,Sports Venue,32.532084,-92.658568
Thompson Arena,Sports Venue,43.7009854,-72.2802008
Thunderdome,Sports Venue,34.4137828,-119.8513502
Tiger Arena,Sports Venue,32.0237774,-81.0658514
Tingley Coliseum,Sports Venue,35.0824029,-106.5726435
Titan Gym,Sports Venue,33.8818862,-117.8854359
T-Mobile Arena,Sports Venue,36.1023808,-115.1776278
T-Mobile Center,Sports Venue,39.0972286,-94.5799255
Tom Drake Coliseum,Sports Venue,34.0720532,-86.788972
Tony's Pizza Events Center,Sports Venue,38.8346182,-97.5994706
Torodome,Sports Venue,33.8591058,-118.2597917
Total Mortgage Arena,Sports Venue,41.1732434,-73.1869483
Town Toyota Center,Sports Venue,47.4429137,-120.3220081
Toyota Arena,Sports Venue,34.0729774,-117.5662315
Toyota Center,Sports Venue,29.7507788,-95.3620577
Toyota Center,Sports Venue,46.219793,-119.2166108
Trask Coliseum,Sports Venue,34.2249855,-77.8783894
Tribute Communities Centre,Sports Venue,43.8970342,-78.8591444
Trinity Health Arena,Sports Venue,43.2346982,-86.2554163
Trojan Arena,Sports Venue,31.802309,-85.9524608
Truist Arena,Sports Venue,39.0320193651362,-84.4591569900513
Tucker Coliseum,Sports Venue,35.295228,-93.1323481
Tucson Arena,Sports Venue,32.2186286,-110.9736675
Tudor Fieldhouse,Sports Venue,29.715181,-95.4037715
Turner Arena,Sports Venue,36.5780583,-83.6645365
UBS Arena,Sports Venue,40.7117724,-73.7261042
UCCU Center,Sports Venue,40.2786581,-111.717031
UCU Pavilion,Sports Venue,37.8407626,-122.1123612
UNF Arena,Sports Venue,30.2734626,-81.5079225
UNG Convocation Center,Sports Venue,34.5260404,-83.9856184
University Credit Union Center,Sports Venue,38.5339374,-121.7647737
UPMC Events Center,Sports Venue,40.5202718,-80.2148565
United Center,Sports Venue,41.8804894,-87.6739883
United Supermarkets Arena,Sports Venue,33.5812951,-101.886574
United Wireless Arena,Sports Venue,37.766313,-100.0626505
University Arena,Sports Venue,42.2833614,-85.6086498
University Center,Sports Venue,30.5201249,-90.4731095
University of Dayton Arena,Sports Venue,39.7355082,-84.1996051
UPMC Cooper Fieldhouse,Sports Venue,40.4374417,-79.9879218
Upstate Medical Arena,Sports Venue,43.0448368,-76.1481607
Harrah's Cherokee Center,Sports Venue,35.597285,-82.555266
USA Hockey Arena,Sports Venue,42.3893049,-83.5063612
UW Field House,Sports Venue,43.0686056,-89.4126391
UW-Milwaukee Panther Arena,Sports Venue,43.0422963,-87.9169214
Value City Arena,Sports Venue,40.007689,-83.0251408
Van Andel Arena,Sports Venue,42.962386,-85.6715584
Van Noord Arena,Sports Venue,42.9334114,-85.588587
Verdun Auditorium,Sports Venue,45.4625217,-73.5617869
Veterans Memorial Coliseum,Sports Venue,43.0470792,-89.3789291
Veterans Memorial Coliseum,Sports Venue,45.5321615,-122.6693058
Viaero Center,Sports Venue,40.6668416,-99.0924525
Vibrant Arena,Sports Venue,41.5079586,-90.520488
Videotron Centre,Sports Venue,46.8289959,-71.2478828
Videotron Coliseum,Sports Venue,46.3226675,-72.5917864
Viejas Arena,Sports Venue,32.7737802,-117.0745611
Visions Veterans Memorial Arena,Sports Venue,42.0954521,-75.9131134
VisitLethbridge.com Arena,Sports Venue,49.6668848,-112.8055036
VyStar Veterans Memorial Arena,Sports Venue,30.325749,-81.6447688
Wachs Arena,Sports Venue,45.449775,-98.480469
Watertown Civic Arena,Sports Venue,44.9032619,-97.097683
Watsco Center,Sports Venue,25.7153414827706,-80.2794599533081
Wellness and Events Center,Sports Venue,40.7422519,-74.1805083
Welsh-Ryan Arena,Sports Venue,42.0669051,-87.6923991
WesBanco Arena,Sports Venue,40.0647874,-80.7245779
Western Financial Place,Sports Venue,49.5132789,-115.7564184
Western Hall,Sports Venue,40.4714612,-90.6851649
WFCU Centre,Sports Venue,42.3192008,-82.9277658
W.G. Thomas Coliseum,Sports Venue,32.8080014,-97.2543367
White Auditorium,Sports Venue,38.4189793,-96.1797614
Whittemore Center,Sports Venue,43.1391602,-70.9335172
Williams Arena,Sports Venue,44.9768324,-93.2279527
Williams Athletics and Assembly Center,Sports Venue,32.3044637,-90.2106071
William Nicks Building,Sports Venue,30.0922387,-95.9930849
William R. Johnson Coliseum,Sports Venue,31.6222333,-94.6408224
Wilkerson-Greines Activity Center,Sports Venue,32.6691794,-97.2830451
Wilson Logistics Arena,Sports Venue,37.252594,-93.2988298
Winfield Dunn Center,Sports Venue,36.5362606,-87.3565569
Wings Event Center,Sports Venue,42.253696,-85.5353665
Winthrop Coliseum,Sports Venue,34.9481201,-81.0149324
Wintrust Arena,Sports Venue,41.853564,-87.6216853
Wolstein Center,Sports Venue,41.499072,-81.6767943
Worthen Arena,Sports Venue,40.2070494,-85.4062021
Worthington Arena,Sports Venue,45.6631117,-111.0504484
Yakima Valley SunDome,Sports Venue,46.5890912,-120.486449
Xfinity Center,Sports Venue,38.9954232,-76.941526
Xfinity Mobile Arena,Sports Venue,39.9012263,-75.172019
Yost Ice Arena,Sports Venue,42.2675042,-83.7409365
Yuengling Center,Sports Venue,28.0592185,-82.4064624
Xtream Arena,Sports Venue,41.6814242,-91.5621046
7 17 Credit Union Park,Sports Venue,41.0782756,-81.5222025
7 17 Credit Union Field at Eastwood,Sports Venue,41.2190981,-80.7549298
AdventHealth Stadium,Sports Venue,34.2860932,-85.1671207
AirHogs Stadium,Sports Venue,32.7683314,-96.9857597
Allie P. Reynolds Stadium,Sports Venue,36.128915,-97.0634258
Alex Box Stadium,Sports Venue,30.4064143970667,-91.1877679824829
Alex Rodriguez Park,Sports Venue,25.7119582431429,-80.2823781967163
American Family Field,Sports Venue,43.0279766,-87.9710054
American Family Fields of Phoenix,Sports Venue,33.4924841,-112.1718907
Angel Stadium,Sports Venue,33.80011911754,-117.882957458496
Arm & Hammer Park,Sports Venue,40.2028049,-74.760536
Arsenal BG Ballpark,Sports Venue,38.5655659,-90.1358914
Arthur W. Perdue Stadium,Sports Venue,38.369849,-75.5291176
Arvest Ballpark,Sports Venue,36.1600183,-94.1939557
Atrium Health Ballpark,Sports Venue,35.4983732,-80.6273182
AutoZone Park,Sports Venue,35.1430204,-90.0488806
Avista Stadium,Sports Venue,47.6611242,-117.3440695
Bailey-Brayton Field,Sports Venue,46.7352724,-117.1553171
Bank of the James Stadium,Sports Venue,37.3932605,-79.1654849
Banner Island Ballpark,Sports Venue,37.954942,-121.2972379
Baum-Walker Stadium,Sports Venue,36.0497409,-94.1822076
BayCare Ballpark,Sports Venue,27.971729,-82.731412
Baylor Ballpark,Sports Venue,31.5515224,-97.1076876
Beiden Field,Sports Venue,36.8133047,-119.7553861
Blue Bell Park,Sports Venue,30.6060178,-96.3412947
Blue Cross Park,Sports Venue,49.8937221,-97.1321225
